DATE,SUP_EVAP,MHG_EVAP,ERI_EVAP,ONT_EVAP,SUP_PREC,MHG_PREC,ERI_PREC,ONT_PREC,SUP_RUNO,MHG_RUNO,ERI_RUNO,ONT_RUNO,SUP_NBS,MHG_NBS,ERI_NBS,ONT_NBS
1984-04-01,6.7,3.2,2.5,5.2,36.3,66.7,68.6,81.1,96.2,98.1,153.3,371,125.8,161.6,219.4,446.9
1984-05-01,3,-0.5,17.9,0.5,45.7,80.5,122.8,94.5,88.3,73,113.1,244.6,131,154,218.1,338.6
1984-06-01,-4.1,-5.8,22.2,2.1,97.4,81.5,86.4,60.3,79.4,64.5,46.8,112,180.8,151.8,111.1,170.2
1984-07-01,-3.3,0.5,66.4,23.4,48.9,59.4,58.7,46.2,53.4,45.3,21.4,56,105.7,104.2,13.7,78.8
1984-08-01,2.7,16,100.8,50.5,69.3,86,83.9,90.7,38,30,17.9,61.3,104.6,99.9,1,101.5
1984-09-01,50.8,58.4,152.9,86.4,82.3,99.4,98.3,81.8,34.4,41,20.7,73.6,65.9,82,-34,69
1984-10-01,50.5,44.2,111,53.5,61.1,81.5,38.3,55.6,42.6,50,19.5,53.5,53.3,87.3,-53.2,55.5
1984-11-01,101.9,84.4,181.4,98.9,36.5,72.7,75.2,59.2,47.6,83.6,53,93,-17.7,72,-53.1,53.3
1984-12-01,111.1,101.8,91.1,99.3,64.8,69.1,92.7,62.5,45.7,84,92.6,189.7,-0.7,51.3,94.2,152.8
1985-01-01,94,86.8,65.9,112.2,39.8,63.3,56.9,63.1,35.4,78.3,78.6,191.4,-18.8,54.8,69.6,142.3
1985-02-01,53.9,33.9,16,45.1,39,68.2,82.5,68,30.3,72.8,165.3,182.8,15.4,107.1,231.7,205.7
1985-03-01,33.1,19.9,10.3,38.5,38.1,66.8,117.6,62.1,39.2,148.5,197.2,353.2,44.2,195.4,304.5,376.8
1985-04-01,18.1,5.4,5.4,17.3,43.8,61.1,38.9,35.9,98.5,176.5,134.5,271.6,124.2,232.2,168,290.2
1985-05-01,-1.3,-2.7,14.4,-0.9,85.2,61.6,71.3,94.9,87.7,93.2,28.9,94.3,174.3,157.4,85.8,190.1
1985-06-01,-1.9,-0.6,45.1,10.4,55.6,45.2,68.8,52.7,60.9,43.1,32.6,63,118.4,88.9,56.2,105.4
1985-07-01,-0.9,5.7,64.7,27.3,74.5,70.1,86.3,54.6,47.2,31.6,20.9,41.8,122.6,96,42.6,69
1985-08-01,12.1,21.1,104.2,53.8,70.2,98.6,96,81.8,51.6,34.8,18.6,28,109.8,112.3,10.3,56.1
1985-09-01,48.1,44.7,143.3,58.2,120.7,87.5,58.3,100.5,55.8,51.1,21.3,74,128.3,94,-63.7,116.3
1985-10-01,60.1,59.1,178.1,81.4,66.9,83.2,99.8,78.2,94.5,61.7,32.7,100.8,101.4,85.8,-45.6,97.5
1985-11-01,112.7,96.7,128.4,87.3,104.3,116.3,215.8,143.4,73,103.4,184.3,252.1,64.6,123,271.7,308.2
1985-12-01,146.5,129.9,144.6,144.9,50.8,70.7,61.4,64.7,48.8,76.9,104.6,172.4,-46.8,17.7,21.4,92.3
1986-01-01,86.2,61.7,30,84.5,33.9,31.8,34.2,43.7,39.5,63,74.8,171.2,-12.7,33.1,78.9,130.4
1986-02-01,47.2,37,16.4,49.3,21.6,32.9,50.8,43.3,33.1,50.6,126.8,136,7.5,46.5,161.3,130
1986-03-01,29.7,18.3,11.2,27.9,36.5,44.6,40.9,51,41.8,118,171.5,322.6,48.6,144.2,201.2,345.7
1986-04-01,8.5,4,1.3,5.9,34.8,41.4,55.1,61.3,125.7,121.1,66.2,250,152,158.5,120,305.4
1986-05-01,1.9,-1.6,0,0.6,27.5,62.2,73.3,64.3,93.4,64.2,50.9,108.8,119,128.1,124.2,172.5
1986-06-01,-2.1,-3.4,27.3,7.9,75.9,78.5,110.6,103.7,48.2,53.1,82.2,131,126.2,134.9,165.5,226.8
1986-07-01,-4.4,-2.4,44.2,16.2,78.8,90.4,59.3,75.7,45.9,43.3,59.8,75.9,129.1,136.1,75,135.3
1986-08-01,10.2,35.3,132.6,74.4,70.2,60.6,62,102.6,38.4,38.6,25.2,113.2,98.4,63.9,-45.4,141.5
1986-09-01,32,34.6,99.3,52.1,67.7,185.4,96.8,178,46.2,96,55.2,129.3,81.9,246.9,52.7,255.2
1986-10-01,63,58.4,179.8,73.5,64.3,60.6,83.5,72.1,47.8,123.1,110.3,215.9,49.1,125.3,13.9,214.5
1986-11-01,110.9,113.9,162.3,99.3,48.1,24.6,48.7,50.4,46.9,59.6,62.8,158.3,-15.8,-29.7,-50.8,109.4
1986-12-01,89.5,89.6,83.6,96.5,25.8,27.9,65.7,81.5,37.3,61.7,108.6,239.5,-26.4,0,90.7,224.5
1987-01-01,83.3,64.9,50,94.6,25.7,27.9,37.3,54,31.2,50.2,47.7,132.7,-26.4,13.1,35,92.1
1987-02-01,46.8,35.9,28.3,50.8,10.7,10.2,8.6,18.3,27,41.8,39.1,70.2,-9.2,16.1,19.4,37.7
1987-03-01,43,31.4,21.3,30.5,16.7,27.3,49,54,37.7,76.8,90.2,248,11.5,72.7,117.8,271.5
1987-04-01,13.2,8.2,6.9,8,15.5,41.6,40.2,70.6,49,76,109.6,303,51.3,109.3,142.9,365.6
1987-05-01,3.1,-1,11.3,3.3,69.8,48.1,32,29.8,41.4,37.8,32.3,63.9,108,86.8,53,90.5
1987-06-01,-0.9,0.4,39.7,14.4,37.2,56.9,81.9,70.1,24.7,27.6,40,69.4,62.9,84,82.1,125.1
1987-07-01,2.3,8.6,62.9,38.6,92.9,46.7,56.6,62.3,27,23.1,59.9,59.1,117.7,61.2,53.6,82.8
1987-08-01,35.2,43.3,145.1,83.6,86.3,109.8,122.3,65.9,26.6,26.8,23.2,34.1,77.8,93.3,0.4,16.4
1987-09-01,42.7,42.5,128.1,54,65.4,69.1,61.4,100.6,24.9,24.6,24.8,63.1,47.6,51.2,-41.9,109.7
1987-10-01,107.8,102.6,214.1,90.3,65.4,64.3,64.7,54.8,31.7,30.5,29.1,77.5,-10.7,-7.7,-120.3,42
1987-11-01,93.4,87.1,121.1,90.1,49.7,58.1,49.2,94.2,32.7,45.3,33.6,125.6,-11,16.3,-38.4,129.7
1987-12-01,102,102.4,90.5,96.5,38.3,60.1,57.8,50.4,30.3,82.6,107.5,210.3,-33.3,40.3,74.8,164.2
1988-01-01,131,97.1,49.2,116.9,75.4,44.7,24.1,29,28.2,56.8,45.9,105,-27.3,4.5,20.8,17
1988-02-01,91.2,58.1,29.5,64.8,29.6,38.1,42.9,66.3,24.8,61.7,88,121.8,-36.8,41.8,101.4,123.4
1988-03-01,50.9,24.4,17.9,42.8,44.8,37.9,33.8,33.8,27.9,80.5,94,183.9,21.8,94,109.9,174.9
1988-04-01,16.8,9.6,3.9,10.1,15.8,59.1,48.4,53.6,81.2,130.5,74.2,216.1,80.1,179.9,118.7,259.7
1988-05-01,1.9,-1.3,6.6,-1.3,42.9,26.8,32.7,43.3,71.5,64.9,27.4,125.5,112.5,93.1,53.5,170
1988-06-01,-2.1,0.7,45.1,21.8,38.7,22.2,15.4,34,32.8,27.1,8.5,33.3,73.5,48.7,-21.2,45.5
1988-07-01,-2.4,1.9,36.9,12.2,42.3,51.2,62.1,72.8,19.5,18.4,10.4,33.8,64.1,67.7,35.6,94.4
1988-08-01,11.5,33.3,120.3,75.7,157.4,79.9,57.8,73,41,22.8,12.8,28.6,186.9,69.5,-49.7,26
1988-09-01,46.3,52.5,149,74.2,62.4,71.8,48.1,58,43.2,28.2,13.4,35.4,59.3,47.4,-87.5,19.2
1988-10-01,96.6,107.6,233.7,105.5,71.1,108.3,90.9,98.6,56.3,51.9,27.6,81.4,30.9,52.6,-115.1,74.5
1988-11-01,75.6,72.4,107.8,64.1,88.2,103.1,66.4,63,75.5,111.8,72.9,169.5,88.1,142.5,31.5,168.4
1988-12-01,120,121.9,93.7,122.1,56.5,45.1,43.5,42.2,51.9,75.5,48.7,90.6,-11.6,-1.4,-1.5,10.6
1989-01-01,72.2,61.7,32.8,84.5,51.7,30.5,32.1,33,43.9,63.6,88,84.1,23.4,32.3,87.3,32.6
1989-02-01,84.4,60.9,38.3,61.5,35.9,26.3,23.9,33.9,38.1,44.3,41.5,71.4,-10.4,9.7,27.1,43.8
1989-03-01,50.8,31.9,18.5,40.3,28.6,51.8,50.6,57.2,39,79.6,68.2,161.2,16.7,99.5,100.3,178.1
1989-04-01,18.8,8.9,5.4,14,24.2,30.5,45.5,42.1,87.8,105.6,109.2,262.3,93.2,127.2,149.3,290.4
1989-05-01,2.4,-0.1,3.9,-1.9,49.7,66.1,112.5,110.9,128.5,70.2,107.6,227.5,175.8,136.4,216.3,340.3
1989-06-01,-2.4,-3.9,21,1.5,91,67.9,98.5,119,76.4,89.2,128.8,167.4,169.8,161,206.3,284.9
1989-07-01,-2.5,-0.2,58.8,32.2,22.9,36.7,68.8,22.7,41.7,32.3,40.4,53.7,67.1,69.3,50.3,44.2
1989-08-01,8.5,18.1,101.3,65,67.7,63.8,51.1,68.4,28.1,25.3,13.5,45.5,87.3,70.9,-36.7,48.9
1989-09-01,52.2,60.7,165.1,83.6,46.4,48.8,82.1,74.9,28.3,25.6,21.3,66.7,22.6,13.7,-61.6,57.9
1989-10-01,78,73.7,170.8,77.8,54,59.7,71.9,91.1,26,26.2,18.4,85.1,2,12.2,-80.4,98.4
1989-11-01,137.3,112.9,171,113.4,65.7,77.6,79.2,121.4,32.5,43.1,47.5,182.9,-39,7.7,-44.3,190.9
1989-12-01,140.2,109.7,84.5,151.5,62,59.9,49.4,57.9,27.2,40.8,20.8,105.1,-51,-9,-14.3,11.5
1990-01-01,70.9,31.8,14.9,37.5,40.3,60,57.5,61.6,24.4,60,116.6,193,-6.1,88.2,159.2,217
1990-02-01,70.6,40.1,20.6,55.4,27.5,40.1,104.4,87.8,23.2,52.8,199.9,245.9,-19.9,52.8,283.7,278.3
1990-03-01,39.2,26.1,16.4,38.4,36.3,60.6,34.7,51.3,42.4,111.6,99.9,307.5,39.4,146.1,118.1,320.3
1990-04-01,24.3,12.1,8.5,13,51.3,47.8,71.8,102.3,61.9,78.4,103.9,300.9,88.9,114.1,167.1,390.2
1990-05-01,5,-0.9,21,0.8,56.6,98.6,111.7,120.6,75.6,97.1,107.3,246.4,127.2,196.6,197.9,366.2
1990-06-01,-2,-5.1,28,2.1,109.4,117,60.9,72.8,55.5,66.7,42.1,86.9,166.9,188.8,75,157.6
1990-07-01,-2.4,0,64,18.4,60.6,64.7,79,62.1,51.3,45.9,58.4,52.3,114.4,110.6,73.3,96
1990-08-01,3,13.7,93.7,50.4,42,71.5,115.5,75.2,32,37.1,36.8,36.6,71,95,58.6,61.4
1990-09-01,33.9,60.2,175.8,89.9,92.2,90.2,147.9,55.7,34.9,34.2,63.5,31.6,93.2,64.2,35.7,-2.6
1990-10-01,62.3,73.2,188.5,73.8,101.9,104.4,95,112,52,71,94.3,140.5,91.6,102.3,0.8,178.6
1990-11-01,88.1,83.8,127.1,92,47.6,93.2,67.5,57.3,44.3,88.9,62.9,151.7,3.8,98.3,3.3,117
1990-12-01,121.3,113.3,100.1,102.4,43.7,62.9,159.3,146,36.3,96.1,230.8,266.3,-41.3,45.7,290,310
1991-01-01,103.2,85,54.9,112.4,55,43.6,46.1,55.7,32.3,71.1,140.4,243,-15.8,29.6,131.6,186.4
1991-02-01,44.8,33.7,22.8,44.1,20.7,27.4,33,43.1,29,59,103.3,173.4,4.9,52.7,113.6,172.4
1991-03-01,34.5,24,15.1,35.5,58.7,88.2,66.6,117.8,39.4,112,115,337.6,63.6,176.2,166.6,419.9
1991-04-01,9.7,5.6,6.7,7.5,61.3,92.8,90.6,105.1,93,154.4,120.7,329.5,144.6,241.6,204.6,427
1991-05-01,1.3,-3.4,13.6,-0.2,79.6,85.5,64.7,86.9,84,81.2,41,129.6,162.3,170.1,92,216.7
1991-06-01,-3.4,-3.5,47.4,19.8,73.3,32.7,24.8,59.4,46.3,42.6,34.4,50.5,123,78.8,11.7,90.2
1991-07-01,-2.9,9.3,99.5,48,97.9,92.5,43.5,63.7,40.7,29.9,12.7,32.2,141.4,113.1,-43.4,47.9
1991-08-01,7,26.1,110.9,54.2,38.5,50.4,74.7,69.9,24.3,26.7,12.9,28.9,55.8,51,-23.3,44.6
1991-09-01,70,87.4,216.6,108.9,112.2,73.3,42.6,71.1,30,25.4,9.1,33.4,72.2,11.3,-164.9,-4.3
1991-10-01,76.8,67.5,169.4,64.2,100.5,129.5,84.3,64.1,44.6,49.2,23.3,57.5,68.4,111.2,-61.8,57.4
1991-11-01,114.3,111.3,154.9,89.5,111.6,71.9,67.3,71.9,63.7,78.6,28.1,71,61,39.2,-59.5,53.4
1991-12-01,100.8,97.2,88.3,106.6,45.9,50.4,50,77.3,43.7,94.3,39,127.2,-11.2,47.5,0.7,97.9
1992-01-01,87.5,63.4,42.2,98.8,44.6,43.5,48.5,69.6,36.4,67.6,55.7,124.6,-6.5,47.6,62,95.5
1992-02-01,59.9,37.2,19.5,53,35.8,37.1,47.5,50.5,31.1,52.5,81.5,111.6,7,52.3,109.4,109.1
1992-03-01,54.8,37.3,28.1,52.3,21.7,44.8,57.9,90.9,39.6,90.4,101.4,234.3,6.4,97.9,131.2,272.9
1992-04-01,22.1,14.1,8,14.4,51.6,64,85.6,98.4,74.2,119.4,127,348.7,103.7,169.2,204.6,432.8
1992-05-01,3,1.8,24.2,2.8,59.6,26.9,43.8,81.6,121.6,73.7,43.6,163.4,178.1,98.8,63.1,242.2
1992-06-01,-0.8,4.5,45.1,17.8,51,45.6,50.9,40.3,51.6,33.8,32,73.4,103.4,74.9,37.7,96
1992-07-01,-1.9,7.3,65.9,35,96.7,88.2,143.9,146.7,51.9,38.7,110.3,108.5,150.5,119.5,188.3,220.2
1992-08-01,9.4,29.1,104.5,50,73.8,71.5,104.3,146.2,33.8,34.5,60.6,126.4,98.1,76.9,60.3,222.6
1992-09-01,47.3,48.2,149.8,72.7,110.3,97.9,123.4,97.6,69.1,57.1,104.7,122,132.1,106.8,78.3,146.8
1992-10-01,65.5,71.2,191,80.3,54,48.4,55.6,58.7,64.3,60.6,50.9,130.7,52.7,37.8,-84.5,109.1
1992-11-01,81.3,78.1,129,70.6,54.9,110.9,110.1,84.8,56.4,116.8,209.9,274.9,30.1,149.6,191,289.2
1992-12-01,99.8,99.4,95,106.9,62.7,50.2,52.2,61.4,43.4,85.4,88.3,216.2,6.3,36.3,45.4,170.6
1993-01-01,90,70.2,45.4,98.6,40.8,56.5,70,68.3,39.1,97.1,228.4,316.4,-10.1,83.4,253,286
1993-02-01,75.3,57.7,37.7,69.4,11.7,23.9,33.8,43,31.3,49.8,37.4,121,-32.2,16,33.5,94.5
1993-03-01,41.8,28.1,19.5,36.4,16,24.7,55.3,40,36.3,73,219,192.6,10.6,69.6,254.8,196.2
1993-04-01,19.4,9.1,1.4,7.5,66.6,99.4,60.8,66.2,75,137.7,153.4,569.5,122.2,228,212.9,628.2
1993-05-01,0.5,-2.5,7,-0.4,92.8,67.1,29.7,44.1,101.2,88.8,34.9,188.7,193.4,158.4,57.7,233.2
1993-06-01,0.2,-4.4,19.3,0.3,74.1,107.9,86.5,94.5,74.1,98.4,63.5,112,147.9,210.7,130.7,206.2
1993-07-01,-4,-1.5,57.9,21.7,97.2,70.5,47.4,45.8,66.2,59.6,37.9,46.6,167.4,131.7,27.5,70.6
1993-08-01,1.6,13.8,87.9,41.3,62.5,87.3,39.1,46,46.8,37.4,10.8,38.6,107.7,110.9,-38,43.3
1993-09-01,60.9,74.1,209.2,96.7,59.4,90.8,90.1,82.3,47.5,46.4,18.3,52.5,46,63.1,-100.8,38.1
1993-10-01,78.8,83.4,188.8,84.6,51.8,63,61,72.8,55.5,66.8,22,97.3,28.5,46.4,-105.9,85.5
1993-11-01,96.8,89.7,124.3,83.1,41.7,49.9,70.3,68,48,66.6,63.4,144.8,-7.1,26.9,9.4,129.7
1993-12-01,88.9,93.9,91.1,103.4,32.1,32,41.2,49.4,38.5,60.9,57.7,184.7,-18.2,-1,7.7,130.7
1994-01-01,103.2,80.2,39.2,115.6,45,60.2,55.5,63.5,35.3,45.1,53.9,88.7,-22.9,25.1,70.2,36.6
1994-02-01,43.6,31.8,12.2,55,9.9,42.7,27.8,34,31.5,59.1,90.6,123.1,-2.2,70,106.2,102.1
1994-03-01,24.2,15.5,10.9,22.8,29.2,27.5,51.3,47.6,33.2,83.7,119.8,231.6,38.2,95.7,160.2,256.4
1994-04-01,11.7,6.2,-0.1,4.4,55.8,59,80.7,78.7,71.9,89.5,156.2,428,116,142.3,237,502.3
1994-05-01,0.4,-1.5,2.3,-1.1,57.2,46.2,32.5,70.8,78.2,75,42.7,182.6,135,122.7,72.9,254.5
1994-06-01,-2.8,-4.7,14.2,-4.6,57.9,77.5,96.5,65.4,59.2,48.7,33.8,89.6,119.9,131,116,159.6
1994-07-01,-4.2,-4.3,46.6,3.5,54.4,91.1,50.2,49.6,52.1,61.2,30.3,61.8,110.7,156.7,33.9,107.9
1994-08-01,4.4,15.7,103.9,55.8,79.3,101.4,93.6,72.5,42.1,43.1,28.7,60.1,117,128.8,18.4,76.8
1994-09-01,20.7,30.3,136.7,62.3,65,62.7,41.8,62.5,38.7,40.3,11.3,47.8,83.1,72.7,-83.6,48
1994-10-01,50.9,61.5,170.6,68.6,41.1,46.2,38.5,49.3,38,43.3,13.4,64.2,28.1,28,-118.7,44.8
1994-11-01,80.7,92.7,167.7,87.1,46.5,78.1,57.1,85.7,37.6,69.5,26.8,131.9,3.4,55,-83.8,130.5
1994-12-01,73.4,70.7,81.8,76.5,11.1,20.3,50.1,43.6,36.8,64.8,48.7,152.6,-25.5,14.4,17,119.7
1995-01-01,100.8,79.7,63.8,94.2,29.7,51,74.9,76.3,23,69.6,110.6,241.1,-48,40.8,121.7,223.2
1995-02-01,86.3,62.3,39.3,76.1,36.8,23.5,21.4,30.6,19.9,43.3,34,102.5,-29.6,4.5,16,57
1995-03-01,39.6,21.8,8.5,26.3,29.3,34.7,27.1,26.1,44.8,84.1,107.6,210.8,34.6,97,126.2,210.6
1995-04-01,25,20.4,11,27.3,36.5,71.3,55.7,43.8,52.6,79.5,112,93.7,64.1,130.3,156.8,110.2
1995-05-01,0.7,-0.9,8.5,0.6,64.1,58,57.7,59.4,82.4,98.4,54.2,80.1,145.7,157.3,103.4,138.9
1995-06-01,-2.5,-2.3,15.6,7,22.6,39.2,35.4,29.5,35.2,62.9,41.1,56.6,60.3,104.3,60.9,79.1
1995-07-01,-1.5,5.8,58.8,30.5,107.3,71.2,54.1,82.5,39.1,36.7,29.9,34.6,147.9,102,25.2,86.7
1995-08-01,8.8,21.8,107.7,73.9,80.3,88.8,53.9,61.5,23.3,43.5,28.2,33,94.8,110.6,-25.6,20.6
1995-09-01,62.9,80.4,190,88.2,105.7,53.1,29.1,51.5,23.6,30.1,8.2,34,66.4,2.8,-152.7,-2.7
1995-10-01,70.4,72.4,200.3,71.8,116.3,87.6,85.9,166.7,79.6,47.4,21.8,131.4,125.5,62.6,-92.6,226.2
1995-11-01,129.4,138.7,171.1,118.6,56.4,81.9,70.6,109.7,58.3,93.4,80.3,226,-14.7,36.6,-20.1,217.1
1995-12-01,109.3,116.3,87.9,138,85.5,54,26.7,39.3,34.4,63,36.3,138.5,10.5,0.6,-24.9,39.8
1996-01-01,96.6,62.1,35.1,84,79.6,52.5,47.6,75.2,31.2,71.5,131.9,273.4,14.1,61.9,144.4,264.7
1996-02-01,48.5,33.2,12.6,49.6,42.5,33,26.3,51.2,30.5,69.5,80.5,262.1,24.4,69.3,94.2,263.7
1996-03-01,39.8,32.5,19.4,48,26.7,26.7,34,35.7,31.9,75,114.6,225.9,18.7,69.2,129.2,213.6
1996-04-01,17.3,10.9,1.6,13.2,65.5,73.8,88.2,100.2,88.9,125.7,144.2,358.9,137.1,188.6,230.8,445.9
1996-05-01,2.7,0.6,6.4,0.4,43.7,62.2,57.4,92.9,206.5,147.2,163.7,368.9,247.5,208.7,214.7,461.4
1996-06-01,-3.3,-5.7,11.9,-4.8,100.5,112.4,110.2,102.7,92.1,97.7,97.2,150.7,195.9,215.8,195.5,258.2
1996-07-01,-5.2,-3.2,80.9,16.3,114.6,96.6,102.3,89.1,60.1,51.9,28.1,101.6,179.8,151.6,49.4,174.4
1996-08-01,-2.9,5.4,91.1,39.4,79.5,51.1,33.1,50.5,48.1,42.5,17.9,54.9,130.4,88.2,-40.1,65.9
1996-09-01,28.5,48.3,175.5,72.2,73.5,117.3,218.4,130.2,35,42.1,41.4,79.8,79.9,111.1,84.2,137.8
1996-10-01,60.5,70,178.3,76.2,83.5,83,94.8,85.4,45.2,55.3,46.9,140.9,68.2,68.4,-36.6,150.1
1996-11-01,102.8,97.6,161.8,98.4,61.5,51.3,81.3,84.8,67.9,78.1,76.5,253,26.6,31.7,-3.9,239.4
1996-12-01,91.2,75.3,75.2,81.3,64.2,71.4,81.6,94.7,40,79.8,149,326.3,13,75.8,155.4,339.7
1997-01-01,93.3,70.3,55.1,118.5,83.4,85.6,55.9,83.8,37.2,85.5,83.9,222.9,27.3,100.9,84.7,188.2
1997-02-01,44.7,30,14.6,37.6,14.8,66.5,79,72.9,29.1,91.9,164.5,215.8,-0.8,128.4,228.9,251.1
1997-03-01,34.8,26.1,18.6,46.3,67.4,45.7,95.4,89,33.1,106.3,195.9,338.4,65.7,125.8,272.7,381.1
1997-04-01,17.4,11.7,10.1,18.1,24.7,31.6,45.4,38.2,124.8,136.3,66.8,311.8,132.1,156.1,102.1,331.9
1997-05-01,3.3,1.3,19.3,0.8,63.4,76.4,119.6,58.6,119.6,125.3,116.7,196.1,179.7,200.4,217,253.9
1997-06-01,-3.8,-4.5,10.3,-4.1,57.8,61.9,110.7,76.4,51.7,64.3,127.9,94.9,113.3,130.7,228.3,175.4
1997-07-01,-4.5,1.6,76.2,18.9,54.9,64.1,58.5,39.5,55.5,39.6,44.6,54.6,114.9,102.1,26.8,75.2
1997-08-01,1.9,24.7,112.8,47.7,48,92.4,89.9,85.6,22,31.1,30.7,42.5,68,98.7,7.8,80.4
1997-09-01,27.5,42.5,153.3,68.5,50.3,67.9,78,115.9,17.8,32.1,33.7,52.1,40.6,57.5,-41.6,99.5
1997-10-01,63.4,77,191.4,86.1,65.2,49.5,51.2,47.8,23,34.8,20.2,77.4,24.8,7.3,-120,39.1
1997-11-01,81.3,83.1,143.1,86.7,49.6,45.9,61.6,81.7,28,41.4,40.9,156.6,-3.8,4.2,-40.5,151.5
1997-12-01,73.6,74.7,72.7,89.3,34.6,27.3,57.9,52.9,20.4,39.9,83.9,164.7,-18.6,-7.5,69.1,128.2
1998-01-01,80,61.1,32.6,72.4,42.1,70.1,92,132.5,19.3,62.8,164.6,394.2,-18.5,71.9,224.1,454.3
1998-02-01,24.6,18.1,18.3,28.3,22.5,24.2,46.7,50.1,20.3,57.4,112.5,195.3,18.1,63.4,140.9,217.2
1998-03-01,53.9,38.2,31.2,38.6,71.3,103.7,86.8,93.7,39,93,155.6,360.7,56.4,158.5,211.2,415.8
1998-04-01,10.8,7.6,20.2,8,28.4,54.4,110.3,45.9,72.8,128,132.3,242.6,90.4,174.8,222.4,280.5
1998-05-01,-0.4,-0.6,17.5,0.3,44.5,52.4,45,57.8,27.8,49,57.9,114.7,72.7,102,85.4,172.2
1998-06-01,0.7,8.7,46.1,16.1,93,72.2,59.1,110.9,30.8,36.1,41.1,92.7,123.1,99.6,54.1,187.4
1998-07-01,13.3,27.2,101.6,44.3,41.3,37.2,80.5,73,19.2,26.6,38.4,116.5,47.1,36.5,17.3,145.2
1998-08-01,21.3,34.6,111.4,51.6,47.8,79.2,83.1,88.3,13.2,22.6,68.1,63.5,39.7,67.2,39.8,100.1
1998-09-01,56.9,59,162.4,72.2,55.9,67.4,37.1,58.1,13,19.7,12.1,54.9,11.9,28.2,-113.3,40.7
1998-10-01,73.8,75.3,207.5,86.4,63.5,63.6,41.3,45,32.9,25.9,12.1,67,22.6,14.1,-154.1,25.6
1998-11-01,101.6,95.6,152.8,83.3,75.4,63.6,40.8,49.2,38,34.9,13,69,11.9,3,-99,35
1998-12-01,136.2,116.4,120.2,104,56.2,46.4,43.8,46.8,41.3,44.6,16.2,82,-38.7,-25.4,-60.2,24.9
1999-01-01,123.8,104.3,49.8,122.2,71.6,87.6,97.9,132.2,28.5,55.1,115,142.6,-23.7,38.4,163.1,152.5
1999-02-01,66.8,41.1,19.5,45.4,48.2,33.7,42.4,29.3,29.1,62.4,60.2,167.7,10.4,55,83.1,151.6
1999-03-01,51.3,41.1,26.6,48.9,19.6,14.4,43,74.2,38,54.6,95.2,205.1,6.3,28,111.5,230.4
1999-04-01,11.9,7.2,11.9,13.8,35.3,61.1,95.9,37.8,118.2,84.3,124.8,224.2,141.5,138.2,208.9,248.3
1999-05-01,0.7,2.6,28.4,6.9,111.6,73.2,55.9,50.2,90.7,46.4,31.7,71.9,201.6,117,59.2,115.3
1999-06-01,-2.5,7.2,46.4,20.1,79.6,88.2,59.2,59.6,57.2,38.9,29.1,45.5,139.3,119.9,42,85
1999-07-01,-1.3,7.8,71,42.5,120.4,99.6,58.9,73.4,68,39.1,14.8,51.9,189.7,130.9,2.7,82.7
1999-08-01,27.4,52.4,156.1,82.5,82,55.3,67.8,59.3,36.3,24.4,9.8,34.3,91,27.4,-78.5,11.1
1999-09-01,51.8,66.4,183.6,72.7,97.8,70.8,70.3,101.3,32.2,18.6,11,48.5,78.2,23,-102.3,77.1
1999-10-01,88.5,86.4,212.7,91,98.2,49,58.3,78.9,45.4,31.5,14.9,78.8,55.2,-5.8,-139.5,66.7
1999-11-01,84.3,80.8,133.7,82.1,36.5,32.4,65,77.1,37.3,41.8,33.8,113.5,-10.5,-6.6,-35,108.5
1999-12-01,120.7,115.2,110.1,111.8,35.5,61.7,47.2,44.9,29.7,51.5,43,143.9,-55.4,-2,-19.9,77
2000-01-01,116.3,99.8,50.9,118.1,40.4,37.8,33.1,50.3,27.8,46.8,37.3,136.3,-48.2,-15.3,19.6,68.5
2000-02-01,59.3,38.7,16.4,52.1,19.1,34.1,35.2,49.2,29.7,48,72.7,134.1,-10.6,43.4,91.5,131.2
2000-03-01,33,22.7,11,33.2,48.8,33.5,38.1,34.4,68,75,51.3,251.7,83.8,85.9,78.4,252.9
2000-04-01,26.6,16.8,18.6,18.6,31.9,55.6,102.9,91.6,62.8,62.8,105.2,303,68.1,101.6,189.6,376
2000-05-01,-0.1,3.5,25.9,8.2,53.2,118.4,97,111.3,68.4,78.2,90.5,280.4,121.7,193.1,161.6,383.6
2000-06-01,-3,5.4,40,15.3,115.7,104.1,126.9,154.1,62.7,52.4,118.2,169.8,181.5,151.1,205.1,308.6
2000-07-01,3.9,22.7,87.2,39.9,48,86.5,92,73.4,43.2,38.8,43.6,99.4,87.2,102.6,48.4,132.8
2000-08-01,13.4,33.8,114,54.6,50.5,79.5,87.5,83.9,25.4,33.1,46.3,94.9,62.4,78.8,19.8,124.1
2000-09-01,61.3,77.1,204.1,90.9,59.7,117.3,64,78.6,20.2,35.3,37.7,65.5,18.6,75.4,-102.5,53.2
2000-10-01,58.4,55.6,145.7,65.9,38.2,42.2,53.3,37.7,23.2,29.5,32.6,74.6,3,16.1,-59.8,46.5
2000-11-01,94.8,98.4,181.1,94.8,54.6,77.3,53.6,81.2,30.2,41.2,33.1,94.7,-10,20.1,-94.4,81.1
2000-12-01,159.8,140.4,103.1,145.9,40.8,71.5,57.3,80.4,18.2,44.6,67.7,152.7,-100.8,-24.2,21.9,87.2
2001-01-01,82.2,59.8,20,72.5,39.5,34.7,26.3,42.7,16.6,45.3,36.1,94.4,-26,20.2,42.5,64.7
